ts,o,h,l,c,v
2025-12-23T16:36:00Z,203.08,203.13,202.77,202.94,32957
2025-12-23T16:37:00Z,202.94,203.06,202.46,202.50,16837
2025-12-23T16:38:00Z,202.50,202.75,202.50,202.57,17683
2025-12-23T16:39:00Z,202.57,202.71,202.49,202.60,25564
2025-12-23T16:40:00Z,202.60,202.80,202.54,202.73,8094
2025-12-23T16:41:00Z,202.73,203.21,202.70,203.10,47058
2025-12-23T16:42:00Z,203.10,203.56,202.97,203.45,48423
2025-12-23T16:43:00Z,203.45,203.46,203.35,203.36,43354
2025-12-23T16:44:00Z,203.36,203.66,203.33,203.54,18769
2025-12-23T16:45:00Z,203.54,203.82,203.39,203.66,22735
2025-12-23T16:46:00Z,203.66,203.85,203.61,203.65,3013
2025-12-23T16:47:00Z,203.65,203.80,203.55,203.59,32677
2025-12-23T16:48:00Z,203.59,203.63,203.14,203.14,41511
2025-12-23T16:49:00Z,203.14,203.24,202.70,202.73,4739
2025-12-23T16:50:00Z,202.73,202.92,202.68,202.87,32250
2025-12-23T16:51:00Z,202.87,203.02,202.70,202.84,17039
2025-12-23T16:52:00Z,202.84,203.04,202.33,202.45,7660
2025-12-23T16:53:00Z,202.45,202.54,202.42,202.43,24208
2025-12-23T16:54:00Z,202.43,202.93,202.26,202.76,6079
2025-12-23T16:55:00Z,202.76,202.86,202.71,202.84,25897
2025-12-23T16:56:00Z,202.84,203.16,202.66,203.09,39202
2025-12-23T16:57:00Z,203.09,203.12,202.73,202.92,20341
2025-12-23T16:58:00Z,202.92,203.07,202.36,202.51,46101
2025-12-23T16:59:00Z,202.51,202.86,202.33,202.66,5724
2025-12-23T17:00:00Z,202.66,202.79,202.18,202.24,11228
2025-12-23T17:01:00Z,202.24,202.26,202.01,202.04,44780
2025-12-23T17:02:00Z,202.04,202.61,202.04,202.49,48872
2025-12-23T17:03:00Z,202.49,202.77,202.48,202.69,19330
2025-12-23T17:04:00Z,202.69,202.88,202.55,202.57,2883
2025-12-23T17:05:00Z,202.57,203.12,202.39,203.07,22139
2025-12-23T17:06:00Z,203.07,203.19,202.54,202.74,8715
2025-12-23T17:07:00Z,202.74,203.16,202.63,202.97,48971
2025-12-23T17:08:00Z,202.97,203.11,202.74,202.75,38303
2025-12-23T17:09:00Z,202.75,203.13,202.69,203.13,14692
2025-12-23T17:10:00Z,203.13,203.32,202.99,203.03,45724
2025-12-23T17:11:00Z,203.03,203.46,202.95,203.40,27562
2025-12-23T17:12:00Z,203.40,203.56,203.28,203.29,30661
2025-12-23T17:13:00Z,203.29,203.44,202.92,203.05,23225
2025-12-23T17:14:00Z,203.05,203.23,202.57,202.57,1196
2025-12-23T17:15:00Z,202.57,202.70,202.17,202.30,20852
2025-12-23T17:16:00Z,202.30,202.49,201.88,201.93,33985
2025-12-23T17:17:00Z,201.93,202.44,201.92,202.38,40906
2025-12-23T17:18:00Z,202.38,202.41,202.16,202.32,45414
2025-12-23T17:19:00Z,202.32,202.39,202.10,202.19,9517
2025-12-23T17:20:00Z,202.19,202.20,201.64,201.79,14246
2025-12-23T17:21:00Z,201.79,201.84,201.41,201.53,26487
2025-12-23T17:22:00Z,201.53,202.03,201.33,201.99,17258
2025-12-23T17:23:00Z,201.99,202.44,201.97,202.33,34489
2025-12-23T17:24:00Z,202.33,202.41,202.17,202.39,5120
2025-12-23T17:25:00Z,202.39,202.57,202.30,202.39,1234
2025-12-23T17:26:00Z,202.39,202.70,202.24,202.59,48226
2025-12-23T17:27:00Z,202.59,202.61,202.29,202.31,35105
2025-12-23T17:28:00Z,202.31,202.90,202.18,202.73,17921
2025-12-23T17:29:00Z,202.73,202.85,202.21,202.28,32703
2025-12-23T17:30:00Z,202.28,202.81,202.22,202.72,34887
2025-12-23T17:31:00Z,202.72,202.82,202.51,202.68,26560
2025-12-23T17:32:00Z,202.68,203.00,202.48,202.92,8464
2025-12-23T17:33:00Z,202.92,203.27,202.73,203.08,42736
2025-12-23T17:34:00Z,203.08,203.24,202.96,203.15,39928
2025-12-23T17:35:00Z,203.15,203.21,202.99,203.13,40246
2025-12-23T17:36:00Z,203.13,203.15,202.89,203.07,6565
2025-12-23T17:37:00Z,203.07,203.24,202.65,202.74,28117
2025-12-23T17:38:00Z,202.74,202.89,202.26,202.45,18326
2025-12-23T17:39:00Z,202.45,202.54,202.27,202.40,27735
2025-12-23T17:40:00Z,202.40,202.68,202.21,202.58,2581
2025-12-23T17:41:00Z,202.58,202.75,202.49,202.68,6946
2025-12-23T17:42:00Z,202.68,202.88,202.44,202.58,44719
2025-12-23T17:43:00Z,202.58,202.58,202.39,202.54,13689
2025-12-23T17:44:00Z,202.54,202.81,202.51,202.80,9692
2025-12-23T17:45:00Z,202.80,203.15,202.61,203.00,39256
2025-12-23T17:46:00Z,203.00,203.20,202.92,203.06,18300
2025-12-23T17:47:00Z,203.06,203.22,202.94,203.16,32449
2025-12-23T17:48:00Z,203.16,203.26,202.93,203.00,25952
2025-12-23T17:49:00Z,203.00,203.18,202.73,202.74,6664
2025-12-23T17:50:00Z,202.74,202.76,202.58,202.73,39683
2025-12-23T17:51:00Z,202.73,203.25,202.61,203.11,46144
2025-12-23T17:52:00Z,203.11,203.32,203.07,203.21,16245
2025-12-23T17:53:00Z,203.21,203.23,202.69,202.86,28437
2025-12-23T17:54:00Z,202.86,203.22,202.70,203.14,6756
2025-12-23T17:55:00Z,203.14,203.70,203.08,203.57,33695
2025-12-23T17:56:00Z,203.57,203.70,203.08,203.14,11960
2025-12-23T17:57:00Z,203.14,203.60,203.03,203.46,13950
2025-12-23T17:58:00Z,203.46,203.92,203.43,203.73,48806
2025-12-23T17:59:00Z,203.73,204.03,203.57,204.02,46268
2025-12-23T18:00:00Z,204.02,204.52,203.95,204.47,34669
2025-12-23T18:01:00Z,204.47,204.88,204.36,204.85,42688
2025-12-23T18:02:00Z,204.85,205.11,204.73,205.04,39094
2025-12-23T18:03:00Z,205.04,205.17,204.63,204.74,26337
2025-12-23T18:04:00Z,204.74,204.93,204.52,204.65,13136
2025-12-23T18:05:00Z,204.65,204.67,204.10,204.23,27384
2025-12-23T18:06:00Z,204.23,204.39,204.08,204.21,39322
2025-12-23T18:07:00Z,204.21,204.41,204.01,204.27,1903
2025-12-23T18:08:00Z,204.27,204.31,204.12,204.20,9878
2025-12-23T18:09:00Z,204.20,204.61,204.15,204.59,39446
2025-12-23T18:10:00Z,204.59,204.71,204.41,204.59,34970
2025-12-23T18:11:00Z,204.59,204.73,204.36,204.44,9438
2025-12-23T18:12:00Z,204.44,204.70,204.42,204.69,4247
2025-12-23T18:13:00Z,204.69,205.23,204.55,205.14,22179
2025-12-23T18:14:00Z,205.14,205.25,205.01,205.03,47479
2025-12-23T18:15:00Z,205.03,205.39,204.94,205.32,16379
2025-12-23T18:16:00Z,205.32,205.51,205.08,205.15,24951
2025-12-23T18:17:00Z,205.15,205.39,205.08,205.38,48268
2025-12-23T18:18:00Z,205.38,205.69,205.35,205.55,7484
2025-12-23T18:19:00Z,205.55,205.92,205.43,205.82,26684
2025-12-23T18:20:00Z,205.82,206.28,205.63,206.15,7935
2025-12-23T18:21:00Z,206.15,206.68,206.03,206.64,30139
2025-12-23T18:22:00Z,206.64,207.10,206.48,206.97,27751
2025-12-23T18:23:00Z,206.97,207.56,206.85,207.38,37995
2025-12-23T18:24:00Z,207.38,207.73,207.31,207.63,45855
2025-12-23T18:25:00Z,207.63,207.74,207.48,207.63,38181
2025-12-23T18:26:00Z,207.63,207.81,207.44,207.69,1028
2025-12-23T18:27:00Z,207.69,208.21,207.68,208.18,14317
2025-12-23T18:28:00Z,208.18,208.51,208.03,208.35,12115
2025-12-23T18:29:00Z,208.35,208.35,208.16,208.22,1297
2025-12-23T18:30:00Z,208.22,208.79,208.20,208.62,36877
2025-12-23T18:31:00Z,208.62,208.76,208.15,208.26,22919
2025-12-23T18:32:00Z,208.26,208.45,207.73,207.88,18016
2025-12-23T18:33:00Z,207.88,207.94,207.61,207.76,45956
2025-12-23T18:34:00Z,207.76,207.81,207.63,207.81,24017
2025-12-23T18:35:00Z,207.81,208.01,207.66,207.68,41706
2025-12-23T18:36:00Z,207.68,207.76,207.39,207.58,41758
2025-12-23T18:37:00Z,207.58,207.73,207.52,207.57,18205
2025-12-23T18:38:00Z,207.57,207.92,207.38,207.79,10145
2025-12-23T18:39:00Z,207.79,207.88,207.58,207.68,32817
2025-12-23T18:40:00Z,207.68,207.86,207.05,207.24,10873
2025-12-23T18:41:00Z,207.24,207.43,206.72,206.88,34560
2025-12-23T18:42:00Z,206.88,207.09,206.72,206.95,44819
2025-12-23T18:43:00Z,206.95,207.12,206.58,206.69,19776
2025-12-23T18:44:00Z,206.69,206.80,206.23,206.36,49307
2025-12-23T18:45:00Z,206.36,206.50,206.22,206.48,22836
2025-12-23T18:46:00Z,206.48,206.99,206.36,206.91,39801
2025-12-23T18:47:00Z,206.91,207.00,206.31,206.49,31116
2025-12-23T18:48:00Z,206.49,206.63,206.20,206.23,28053
2025-12-23T18:49:00Z,206.23,206.43,205.87,205.90,47058
2025-12-23T18:50:00Z,205.90,206.25,205.82,206.23,30566
2025-12-23T18:51:00Z,206.23,206.83,206.14,206.63,16409
2025-12-23T18:52:00Z,206.63,206.89,206.54,206.76,22057
2025-12-23T18:53:00Z,206.76,206.79,206.51,206.68,14730
2025-12-23T18:54:00Z,206.68,206.68,206.25,206.32,47656
2025-12-23T18:55:00Z,206.32,206.34,206.19,206.24,32330
2025-12-23T18:56:00Z,206.24,206.39,205.81,205.91,44013
2025-12-23T18:57:00Z,205.91,206.14,205.86,205.97,32838
2025-12-23T18:58:00Z,205.97,206.10,205.92,205.94,40536
2025-12-23T18:59:00Z,205.94,206.19,205.87,206.15,26442
2025-12-23T19:00:00Z,206.15,206.33,205.99,206.24,35714
2025-12-23T19:01:00Z,206.24,206.32,206.10,206.12,26164
2025-12-23T19:02:00Z,206.12,206.42,206.01,206.28,43806
2025-12-23T19:03:00Z,206.28,206.39,206.07,206.19,31402
2025-12-23T19:04:00Z,206.19,206.30,205.53,205.73,13227
2025-12-23T19:05:00Z,205.73,206.04,205.71,206.00,47181
2025-12-23T19:06:00Z,206.00,206.53,205.90,206.46,47667
2025-12-23T19:07:00Z,206.46,206.79,206.39,206.76,17156
2025-12-23T19:08:00Z,206.76,207.20,206.71,207.08,18132
2025-12-23T19:09:00Z,207.08,207.16,206.52,206.62,14689
2025-12-23T19:10:00Z,206.62,206.75,206.59,206.61,46356
2025-12-23T19:11:00Z,206.61,206.77,206.52,206.55,12324
2025-12-23T19:12:00Z,206.55,206.65,206.47,206.56,37902
2025-12-23T19:13:00Z,206.56,206.64,206.02,206.21,46188
2025-12-23T19:14:00Z,206.21,206.26,205.78,205.80,41780
2025-12-23T19:15:00Z,205.80,205.92,205.29,205.30,28110
2025-12-23T19:16:00Z,205.30,205.55,205.29,205.51,28408
2025-12-23T19:17:00Z,205.51,206.15,205.45,205.96,13098
2025-12-23T19:18:00Z,205.96,206.34,205.86,206.15,38914
2025-12-23T19:19:00Z,206.15,206.32,206.00,206.27,28231
2025-12-23T19:20:00Z,206.27,206.29,206.12,206.29,40361
2025-12-23T19:21:00Z,206.29,206.42,206.05,206.08,9504
2025-12-23T19:22:00Z,206.08,206.54,205.95,206.54,38947
2025-12-23T19:23:00Z,206.54,207.05,206.51,207.01,47265
2025-12-23T19:24:00Z,207.01,207.22,206.96,207.21,49176
2025-12-23T19:25:00Z,207.21,207.60,207.19,207.50,8937
2025-12-23T19:26:00Z,207.50,207.66,206.98,207.09,46844
2025-12-23T19:27:00Z,207.09,207.19,206.96,207.06,39023
2025-12-23T19:28:00Z,207.06,207.51,206.89,207.51,31844
2025-12-23T19:29:00Z,207.51,207.56,207.11,207.13,22728
2025-12-23T19:30:00Z,207.13,207.27,206.69,206.88,40791
2025-12-23T19:31:00Z,206.88,206.93,206.72,206.81,12241
2025-12-23T19:32:00Z,206.81,206.84,206.30,206.32,30464
2025-12-23T19:33:00Z,206.32,206.80,206.17,206.63,18684
2025-12-23T19:34:00Z,206.63,206.92,206.51,206.85,12107
2025-12-23T19:35:00Z,206.85,207.06,206.66,206.96,6640
2025-12-23T19:36:00Z,206.96,207.04,206.92,206.96,3495
2025-12-23T19:37:00Z,206.96,207.19,206.88,207.05,25377
2025-12-23T19:38:00Z,207.05,207.68,206.97,207.54,49794
2025-12-23T19:39:00Z,207.54,208.16,207.44,208.02,6567
2025-12-23T19:40:00Z,208.02,208.03,207.95,207.96,15373
2025-12-23T19:41:00Z,207.96,208.02,207.52,207.54,14267
2025-12-23T19:42:00Z,207.54,207.68,206.97,207.05,42410
2025-12-23T19:43:00Z,207.05,207.24,206.93,207.13,19589
2025-12-23T19:44:00Z,207.13,207.27,206.90,206.95,21397
2025-12-23T19:45:00Z,206.95,206.99,206.91,206.94,30494
2025-12-23T19:46:00Z,206.94,207.03,206.91,207.03,3757
2025-12-23T19:47:00Z,207.03,207.55,206.98,207.50,31042
2025-12-23T19:48:00Z,207.50,207.57,206.99,207.04,25732
2025-12-23T19:49:00Z,207.04,207.20,206.83,206.84,46105
2025-12-23T19:50:00Z,206.84,206.99,206.30,206.49,23723
2025-12-23T19:51:00Z,206.49,206.52,206.10,206.18,15039
2025-12-23T19:52:00Z,206.18,206.72,206.01,206.64,49228
2025-12-23T19:53:00Z,206.64,207.22,206.57,207.13,19940
2025-12-23T19:54:00Z,207.13,207.71,206.98,207.51,39193
2025-12-23T19:55:00Z,207.51,208.13,207.43,207.94,6012
2025-12-23T19:56:00Z,207.94,208.07,207.26,207.45,21481
2025-12-23T19:57:00Z,207.45,207.56,206.77,206.96,12589
2025-12-23T19:58:00Z,206.96,207.06,206.96,207.02,49104
2025-12-23T19:59:00Z,207.02,207.17,206.76,206.95,2418
2025-12-23T20:00:00Z,206.95,207.47,206.78,207.44,33122
2025-12-23T20:01:00Z,207.44,207.60,207.36,207.55,15361
2025-12-23T20:02:00Z,207.55,207.59,207.46,207.51,49092
2025-12-23T20:03:00Z,207.51,207.88,207.33,207.81,33282
2025-12-23T20:04:00Z,207.81,207.89,207.54,207.70,9081
2025-12-23T20:05:00Z,207.70,207.72,207.47,207.67,33044
2025-12-23T20:06:00Z,207.67,207.74,207.37,207.46,19157
2025-12-23T20:07:00Z,207.46,207.62,207.25,207.31,21854
2025-12-23T20:08:00Z,207.31,207.53,207.24,207.35,18652
2025-12-23T20:09:00Z,207.35,207.46,206.96,207.06,27706
2025-12-23T20:10:00Z,207.06,207.18,206.95,207.11,14394
2025-12-23T20:11:00Z,207.11,207.65,206.96,207.48,48880
2025-12-23T20:12:00Z,207.48,208.09,207.37,207.96,18791
2025-12-23T20:13:00Z,207.96,208.07,207.86,208.05,24218
2025-12-23T20:14:00Z,208.05,208.29,207.90,208.19,7197
2025-12-23T20:15:00Z,208.19,208.38,207.76,207.95,12189
2025-12-23T20:16:00Z,207.95,208.08,207.82,207.86,48980
2025-12-23T20:17:00Z,207.86,208.01,207.55,207.73,8721
2025-12-23T20:18:00Z,207.73,207.87,207.42,207.53,6518
2025-12-23T20:19:00Z,207.53,207.78,207.37,207.66,7139
2025-12-23T20:20:00Z,207.66,207.73,207.25,207.28,8785
2025-12-23T20:21:00Z,207.28,207.72,207.24,207.66,30492
2025-12-23T20:22:00Z,207.66,207.75,207.27,207.42,16087
2025-12-23T20:23:00Z,207.42,207.60,207.22,207.29,43272
2025-12-23T20:24:00Z,207.29,207.38,207.02,207.12,48261
2025-12-23T20:25:00Z,207.12,207.32,207.05,207.16,31386
2025-12-23T20:26:00Z,207.16,207.20,206.67,206.77,13105
2025-12-23T20:27:00Z,206.77,207.41,206.69,207.22,34263
2025-12-23T20:28:00Z,207.22,207.41,206.58,206.77,21441
2025-12-23T20:29:00Z,206.77,206.94,206.49,206.64,46668
2025-12-23T20:30:00Z,206.64,207.09,206.45,207.06,27969
2025-12-23T20:31:00Z,207.06,207.24,206.94,207.15,23277
2025-12-23T20:32:00Z,207.15,207.59,206.98,207.48,13408
2025-12-23T20:33:00Z,207.48,207.62,207.34,207.44,34103
2025-12-23T20:34:00Z,207.44,207.62,207.16,207.26,10480
2025-12-23T20:35:00Z,207.26,207.56,207.09,207.37,7516
2025-12-23T20:36:00Z,207.37,207.49,207.37,207.40,47868
2025-12-23T20:37:00Z,207.40,207.59,206.74,206.93,8491
2025-12-23T20:38:00Z,206.93,207.01,206.68,206.75,13734
2025-12-23T20:39:00Z,206.75,206.82,206.21,206.26,2579
2025-12-23T20:40:00Z,206.26,206.83,206.10,206.74,22228
2025-12-23T20:41:00Z,206.74,207.23,206.63,207.16,45381
2025-12-23T20:42:00Z,207.16,207.67,207.08,207.56,6288
2025-12-23T20:43:00Z,207.56,207.67,206.93,207.07,34935
2025-12-23T20:44:00Z,207.07,207.65,206.88,207.50,16914
2025-12-23T20:45:00Z,207.50,207.63,207.14,207.26,44793
2025-12-23T20:46:00Z,207.26,207.29,206.68,206.85,35762
2025-12-23T20:47:00Z,206.85,207.02,206.73,206.95,16649
2025-12-23T20:48:00Z,206.95,207.11,206.63,206.65,31802
2025-12-23T20:49:00Z,206.65,206.96,206.57,206.84,27946
2025-12-23T20:50:00Z,206.84,206.97,206.52,206.70,15184
2025-12-23T20:51:00Z,206.70,207.22,206.53,207.03,16776
2025-12-23T20:52:00Z,207.03,207.21,206.47,206.63,18029
2025-12-23T20:53:00Z,206.63,206.81,206.29,206.47,26080
2025-12-23T20:54:00Z,206.47,206.53,206.30,206.33,20089
2025-12-23T20:55:00Z,206.33,206.69,206.27,206.55,11685
2025-12-23T20:56:00Z,206.55,206.67,206.11,206.27,14704
2025-12-23T20:57:00Z,206.27,206.61,206.08,206.50,22725
2025-12-23T20:58:00Z,206.50,206.57,206.23,206.35,32883
2025-12-23T20:59:00Z,206.35,206.83,206.33,206.73,16501
2025-12-24T14:30:00Z,206.73,207.30,206.72,207.20,25957
2025-12-24T14:31:00Z,207.20,207.58,207.17,207.41,29713
2025-12-24T14:32:00Z,207.41,207.58,207.11,207.13,4892
2025-12-24T14:33:00Z,207.13,207.32,206.98,207.23,17031
2025-12-24T14:34:00Z,207.23,207.39,207.12,207.17,30458
2025-12-24T14:35:00Z,207.17,207.60,207.06,207.40,40220
2025-12-24T14:36:00Z,207.40,207.74,207.29,207.69,1593
2025-12-24T14:37:00Z,207.69,208.13,207.55,208.08,34185
2025-12-24T14:38:00Z,208.08,208.21,207.88,207.90,26175
2025-12-24T14:39:00Z,207.90,208.02,207.65,207.71,6518
2025-12-24T14:40:00Z,207.71,207.83,207.35,207.38,23731
2025-12-24T14:41:00Z,207.38,207.38,207.02,207.21,18855
2025-12-24T14:42:00Z,207.21,207.56,207.12,207.40,17466
2025-12-24T14:43:00Z,207.40,207.74,207.24,207.70,47972
2025-12-24T14:44:00Z,207.70,208.01,207.51,207.89,11919
2025-12-24T14:45:00Z,207.89,208.44,207.80,208.25,24248
2025-12-24T14:46:00Z,208.25,208.86,208.21,208.73,14713
2025-12-24T14:47:00Z,208.73,208.91,208.49,208.50,47863
2025-12-24T14:48:00Z,208.50,208.54,208.30,208.43,18281
2025-12-24T14:49:00Z,208.43,208.55,208.24,208.43,2847
2025-12-24T14:50:00Z,208.43,208.82,208.33,208.65,47385
2025-12-24T14:51:00Z,208.65,209.14,208.56,209.09,17887
2025-12-24T14:52:00Z,209.09,209.11,208.79,208.81,12052
2025-12-24T14:53:00Z,208.81,209.20,208.61,209.07,25587
2025-12-24T14:54:00Z,209.07,209.49,208.97,209.34,8458
2025-12-24T14:55:00Z,209.34,209.78,209.21,209.78,43675
2025-12-24T14:56:00Z,209.78,209.91,209.41,209.46,36289
2025-12-24T14:57:00Z,209.46,209.94,209.37,209.90,28051
2025-12-24T14:58:00Z,209.90,210.07,209.41,209.50,40560
2025-12-24T14:59:00Z,209.50,209.94,209.31,209.94,24630
2025-12-24T15:00:00Z,209.94,210.18,209.91,210.10,37718
2025-12-24T15:01:00Z,210.10,210.38,210.01,210.35,45187
2025-12-24T15:02:00Z,210.35,210.64,210.30,210.62,18202
2025-12-24T15:03:00Z,210.62,211.22,210.50,211.08,32712
2025-12-24T15:04:00Z,211.08,211.16,210.77,210.87,21226
2025-12-24T15:05:00Z,210.87,211.21,210.82,211.07,34393
2025-12-24T15:06:00Z,211.07,211.62,210.92,211.43,49799
2025-12-24T15:07:00Z,211.43,211.49,211.27,211.33,43222
2025-12-24T15:08:00Z,211.33,211.43,210.87,211.05,47201
2025-12-24T15:09:00Z,211.05,211.14,211.02,211.04,10914
2025-12-24T15:10:00Z,211.04,211.22,210.96,211.20,47911
2025-12-24T15:11:00Z,211.20,211.25,211.12,211.18,44665
2025-12-24T15:12:00Z,211.18,211.23,210.84,210.90,5351
2025-12-24T15:13:00Z,210.90,210.91,210.45,210.48,25996
2025-12-24T15:14:00Z,210.48,210.74,210.33,210.67,43560
2025-12-24T15:15:00Z,210.67,210.79,210.57,210.71,34676
2025-12-24T15:16:00Z,210.71,210.85,210.48,210.63,46422
2025-12-24T15:17:00Z,210.63,210.95,210.53,210.78,31599
2025-12-24T15:18:00Z,210.78,211.10,210.62,211.04,10045
2025-12-24T15:19:00Z,211.04,211.14,210.82,210.93,14692
2025-12-24T15:20:00Z,210.93,211.21,210.81,211.18,5284
2025-12-24T15:21:00Z,211.18,211.32,211.02,211.07,1776
2025-12-24T15:22:00Z,211.07,211.56,210.96,211.50,3226
2025-12-24T15:23:00Z,211.50,211.87,211.34,211.80,8313
2025-12-24T15:24:00Z,211.80,212.21,211.71,212.05,2076
2025-12-24T15:25:00Z,212.05,212.17,211.77,211.92,10547
2025-12-24T15:26:00Z,211.92,212.05,211.87,211.87,1578
2025-12-24T15:27:00Z,211.87,212.40,211.87,212.22,14173
2025-12-24T15:28:00Z,212.22,212.77,212.21,212.68,6197
2025-12-24T15:29:00Z,212.68,212.82,212.65,212.76,19132
2025-12-24T15:30:00Z,212.76,213.19,212.74,213.12,29022
2025-12-24T15:31:00Z,213.12,213.24,212.54,212.73,16463
2025-12-24T15:32:00Z,212.73,212.86,212.64,212.70,15235
2025-12-24T15:33:00Z,212.70,212.82,212.26,212.40,47553
2025-12-24T15:34:00Z,212.40,212.53,211.77,211.94,39254
2025-12-24T15:35:00Z,211.94,212.29,211.91,212.24,5542
2025-12-24T15:36:00Z,212.24,212.28,211.94,212.09,5593
2025-12-24T15:37:00Z,212.09,212.28,211.84,211.89,26818
2025-12-24T15:38:00Z,211.89,212.42,211.72,212.28,28315
2025-12-24T15:39:00Z,212.28,212.39,211.91,212.01,12602
2025-12-24T15:40:00Z,212.01,212.04,211.48,211.56,5259
2025-12-24T15:41:00Z,211.56,211.74,210.99,211.12,22891
2025-12-24T15:42:00Z,211.12,211.56,211.10,211.40,43308
2025-12-24T15:43:00Z,211.40,211.47,211.18,211.29,46373
2025-12-24T15:44:00Z,211.29,211.30,211.24,211.28,33060
2025-12-24T15:45:00Z,211.28,211.33,211.12,211.27,1298
2025-12-24T15:46:00Z,211.27,211.32,211.13,211.32,16619
2025-12-24T15:47:00Z,211.32,211.57,211.30,211.52,26088
2025-12-24T15:48:00Z,211.52,212.03,211.34,211.98,17427
2025-12-24T15:49:00Z,211.98,212.00,211.86,211.97,46033
2025-12-24T15:50:00Z,211.97,212.09,211.79,212.00,28657
2025-12-24T15:51:00Z,212.00,212.47,211.91,212.30,20283
2025-12-24T15:52:00Z,212.30,212.50,212.20,212.48,10098
2025-12-24T15:53:00Z,212.48,212.63,211.82,212.01,37958
2025-12-24T15:54:00Z,212.01,212.58,211.93,212.44,33880
2025-12-24T15:55:00Z,212.44,212.52,212.12,212.16,18908
2025-12-24T15:56:00Z,212.16,212.33,211.84,211.88,19720
2025-12-24T15:57:00Z,211.88,211.97,211.54,211.71,22808
2025-12-24T15:58:00Z,211.71,212.11,211.70,212.07,22290
2025-12-24T15:59:00Z,212.07,212.17,211.59,211.65,34594
2025-12-24T16:00:00Z,211.65,211.85,211.46,211.85,4051
2025-12-24T16:01:00Z,211.85,212.08,211.77,212.00,10071
2025-12-24T16:02:00Z,212.00,212.07,211.72,211.80,24804
2025-12-24T16:03:00Z,211.80,211.96,211.28,211.36,23752
2025-12-24T16:04:00Z,211.36,211.55,211.04,211.10,21341
2025-12-24T16:05:00Z,211.10,211.61,211.10,211.48,7812
2025-12-24T16:06:00Z,211.48,212.05,211.38,211.87,10585
2025-12-24T16:07:00Z,211.87,212.01,211.47,211.67,9509
2025-12-24T16:08:00Z,211.67,211.72,211.40,211.53,1584
2025-12-24T16:09:00Z,211.53,211.99,211.43,211.92,46948
2025-12-24T16:10:00Z,211.92,212.44,211.76,212.32,16880
2025-12-24T16:11:00Z,212.32,212.71,212.25,212.60,20110
2025-12-24T16:12:00Z,212.60,212.66,212.11,212.31,29353
2025-12-24T16:13:00Z,212.31,212.76,212.29,212.65,46882
2025-12-24T16:14:00Z,212.65,212.74,212.00,212.17,36320
2025-12-24T16:15:00Z,212.17,212.33,211.90,211.90,21614
2025-12-24T16:16:00Z,211.90,212.04,211.65,211.81,41300
2025-12-24T16:17:00Z,211.81,212.11,211.75,212.10,24740
2025-12-24T16:18:00Z,212.10,212.23,211.78,211.83,22815
2025-12-24T16:19:00Z,211.83,211.87,211.57,211.71,45701
2025-12-24T16:20:00Z,211.71,212.10,211.61,211.90,42043
2025-12-24T16:21:00Z,211.90,212.09,211.56,211.57,36418
2025-12-24T16:22:00Z,211.57,211.69,211.51,211.63,24375
2025-12-24T16:23:00Z,211.63,211.82,211.63,211.77,10885
2025-12-24T16:24:00Z,211.77,212.21,211.69,212.04,35797
2025-12-24T16:25:00Z,212.04,212.21,211.90,212.13,24885
2025-12-24T16:26:00Z,212.13,212.65,212.08,212.52,47468
2025-12-24T16:27:00Z,212.52,212.71,212.51,212.54,33333
2025-12-24T16:28:00Z,212.54,212.74,212.15,212.27,42480
2025-12-24T16:29:00Z,212.27,212.36,211.70,211.81,11358
2025-12-24T16:30:00Z,211.81,212.00,211.76,212.00,20704
2025-12-24T16:31:00Z,212.00,212.20,211.97,212.02,41083
2025-12-24T16:32:00Z,212.02,212.04,211.58,211.60,21972
2025-12-24T16:33:00Z,211.60,212.03,211.48,211.93,19952
2025-12-24T16:34:00Z,211.93,212.07,211.87,212.02,40601
2025-12-24T16:35:00Z,212.02,212.39,211.88,212.27,43816
2025-12-24T16:36:00Z,212.27,212.73,212.22,212.54,29335
2025-12-24T16:37:00Z,212.54,212.76,212.38,212.57,3617
2025-12-24T16:38:00Z,212.57,212.93,212.38,212.77,36394
2025-12-24T16:39:00Z,212.77,212.90,212.27,212.45,41752
2025-12-24T16:40:00Z,212.45,212.66,212.39,212.62,37745
2025-12-24T16:41:00Z,212.62,213.00,212.48,213.00,32257
2025-12-24T16:42:00Z,213.00,213.49,212.89,213.46,32595
2025-12-24T16:43:00Z,213.46,213.49,213.03,213.15,25151
2025-12-24T16:44:00Z,213.15,213.20,212.94,213.04,1338
2025-12-24T16:45:00Z,213.04,213.20,212.44,212.58,40119
2025-12-24T16:46:00Z,212.58,212.90,212.41,212.87,10590
2025-12-24T16:47:00Z,212.87,212.90,212.70,212.71,49423
2025-12-24T16:48:00Z,212.71,212.90,212.26,212.37,23846
2025-12-24T16:49:00Z,212.37,212.51,212.30,212.38,34858
2025-12-24T16:50:00Z,212.38,212.46,212.11,212.16,24494
2025-12-24T16:51:00Z,212.16,212.26,212.08,212.13,12536
2025-12-24T16:52:00Z,212.13,212.63,212.06,212.50,2626
2025-12-24T16:53:00Z,212.50,212.60,212.02,212.19,11703
2025-12-24T16:54:00Z,212.19,212.23,212.15,212.16,42708
2025-12-24T16:55:00Z,212.16,212.33,212.09,212.31,18875
2025-12-24T16:56:00Z,212.31,212.31,212.21,212.28,5558
